Product_ID,Product_Category,Price,Stock_Quantity,Demand,Season,Promotions,Weekday,Sales_Channel,Weather,Lead_Time,Supplier_Reliability,Price_Change,Economic_Indicator,Customer_Sentiment
7be83975,Groceries,49719.3,244.0,134.0,Fall,Yes,Thursday,Online,Cloudy,27,4.17,No,4.27,Positive
c53a0161,Clothing,767.53,,15.0,Spring,No,Sunday,In-Store,Cloudy,26,1.38,Yes,0.51,Neutral
48b37e99,Furniture,1045.8,420.0,70.0,Summer,No,Thursday,Online,Unknown,1,3.9,Yes,2.01,Positive
13e40f2f,Furniture,4658.02,267.0,283.0,Winter,Yes,Thursday,Online,Sunny,27,1.14,Yes,4.66,Negative
2b08813a,Furniture,524.2,114.0,34.0,Summer,No,Thursday,Online,Sunny,16,2.28,No,2.72,Positive
6eff9fb8,Clothing,2748.92,445.0,198.0,Winter,No,Thursday,Online,Sunny,14,4.33,No,1.8,Neutral
303778a6,Clothing,2361.96,447.0,9.0,Spring,No,Monday,In-Store,Cloudy,13,3.61,Yes,3.59,Negative
6faee1c6,Furniture,3717.25,418.0,211.0,Winter,No,Monday,In-Store,Sunny,29,1.02,Yes,4.19,Neutral
d9e95a1d,Groceries,1869.37,445.0,166.0,Fall,Yes,Monday,Other,Cloudy,25,3.28,Yes,3.76,Positive
fc73e5f8,Electronics,2336.75,167.0,240.0,Spring,Yes,Monday,In-Store,Sunny,20,2.61,No,3.06,Neutral
34920c83,Groceries,4835.9,130.0,,Summer,No,Wednesday,In-Store,Snowy,28,2.75,Yes,2.63,Positive
27eefc0b,Groceries,2236.81,378.0,187.0,Summer,No,Saturday,Online,Rainy,15,2.71,Yes,4.8,Neutral
a2504580,Clothing,994.74,,141.0,Winter,No,Wednesday,In-Store,Cloudy,11,2.73,No,3.18,Positive
17abf988,Furniture,3241.15,48.0,259.0,Summer,No,Tuesday,In-Store,Cloudy,11,3.28,Yes,4.64,Negative
521f312e,Groceries,296.22,,81.0,Fall,Yes,Tuesday,Online,Snowy,10,5.0,Yes,3.82,Neutral
71d9248b,Electronics,1401.83,,72.0,Spring,Yes,Sunday,Other,Snowy,5,2.2,No,0.86,Positive
44da3fc0,Groceries,695.43,141.0,277.0,Spring,Yes,Sunday,In-Store,Cloudy,2,3.07,No,2.67,Positive
1c23b72f,Clothing,2441.9,133.0,265.0,Winter,Yes,Monday,Online,Snowy,11,2.88,No,2.77,Positive
63de5442,Furniture,4159.33,329.0,211.0,Winter,Yes,Monday,Online,Sunny,25,1.25,No,3.51,Neutral
e1a99db6,Furniture,273.42,60.0,291.0,Fall,Yes,Sunday,Online,Cloudy,29,1.1,Yes,1.39,Positive
1f2818e2,Groceries,4194.07,498.0,201.0,Spring,No,Monday,Online,Sunny,28,3.03,Yes,4.33,Negative
8dc7bc70,Groceries,435.88,181.0,8.0,Summer,No,Sunday,In-Store,Cloudy,4,2.88,Yes,1.87,Neutral
234321b4,Electronics,4293.75,89.0,132.0,Fall,No,Monday,In-Store,Unknown,14,3.8,No,0.63,Positive
984f46ab,Groceries,3585.95,237.0,78.0,Fall,No,Monday,Online,Rainy,13,1.2,No,2.66,Positive
ea9286d4,Clothing,648.25,52.0,66.0,Winter,Yes,Friday,In-Store,Snowy,21,3.58,No,2.04,Positive
85fec03c,Clothing,2547.3,164.0,1500.0,Spring,Yes,Tuesday,Online,Cloudy,29,1.5,No,1.62,Negative
a90f5d73,Groceries,4190.76,10.0,,Fall,Yes,Thursday,Online,Unknown,7,2.71,Yes,1.47,Positive
b1c7aafd,Electronics,4725.77,373.0,285.0,Spring,Yes,Friday,In-Store,Sunny,22,4.58,Yes,2.89,Neutral
cc0ab310,Clothing,3932.06,368.0,227.0,Spring,No,Thursday,In-Store,Rainy,28,2.41,Yes,1.2,Positive
ad8166ec,Groceries,3622.96,468.0,263.0,Spring,No,Saturday,Other,Snowy,26,1.3,No,1.0,Positive
1b74d3b3,Clothing,2599.46,283.0,299.0,Winter,Yes,Tuesday,In-Store,Cloudy,13,1.14,No,1.08,Positive
762c6115,Groceries,4197.94,419.0,22.0,Fall,No,Sunday,In-Store,Snowy,10,1.94,Yes,2.83,Neutral
46e31506,Electronics,2989.74,155.0,23.0,Fall,No,Wednesday,In-Store,Cloudy,6,4.86,No,2.45,Positive
98907ee2,Clothing,2082.04,263.0,140.0,Spring,No,Wednesday,In-Store,Snowy,18,2.49,Yes,0.73,Neutral
50ccf283,Groceries,2678.76,129.0,140.0,Spring,Yes,Monday,In-Store,Unknown,30,4.5,No,4.49,Positive
513da5b7,Groceries,4605.04,242.0,1500.0,Winter,No,Saturday,In-Store,Sunny,24,3.02,No,1.3,Positive
572e29ac,Furniture,977.77,125.0,247.0,Spring,Yes,Tuesday,Online,Cloudy,28,4.33,Yes,1.74,Negative
7dbf6ce2,Clothing,1919.7,13.0,144.0,Fall,Yes,Thursday,Online,Cloudy,24,1.21,Yes,3.02,Positive
029b6420,Clothing,1644.14,470.0,151.0,Winter,No,Sunday,Online,Unknown,19,3.9,Yes,1.06,Positive
60ed9cb3,Electronics,49719.3,86.0,270.0,Fall,No,Monday,Other,Rainy,8,4.55,Yes,4.53,Positive
080f3fc5,Clothing,83.99,209.0,264.0,Summer,No,Tuesday,Other,Snowy,16,3.7,No,4.98,Positive
af81a563,Clothing,4803.22,10.0,25.0,Fall,No,Wednesday,Other,Snowy,18,1.15,No,3.2,Negative
82649685,Furniture,3372.03,,128.0,Spring,No,Friday,In-Store,Cloudy,12,3.71,Yes,1.6,Neutral
88c7956c,Groceries,2165.63,367.0,217.0,Spring,Yes,Friday,In-Store,Snowy,28,2.43,No,0.69,Positive
424efcda,Furniture,4257.16,378.0,113.0,Summer,No,Sunday,In-Store,Sunny,7,2.81,No,1.96,Neutral
eb4725fb,Groceries,2932.62,,72.0,Fall,Yes,Saturday,Online,Cloudy,7,4.34,Yes,1.85,Negative
3d719199,Electronics,2368.5,,196.0,Summer,No,Tuesday,Online,Rainy,21,3.72,Yes,2.22,Neutral
61167411,Groceries,3114.02,,156.0,Winter,No,Sunday,In-Store,Snowy,21,4.85,No,3.65,Negative
f9d9af5f,Electronics,2010.24,463.0,142.0,Fall,Yes,Tuesday,Online,Unknown,6,2.62,Yes,4.65,Negative
47ab96f2,Furniture,840.01,296.0,,Spring,No,Monday,Online,Rainy,30,4.95,No,4.61,Positive
ebc93f47,Furniture,383.44,44.0,64.0,Summer,No,Friday,Online,Snowy,7,3.25,No,2.5,Positive
c625c0de,Electronics,742.69,405.0,,Spring,Yes,Wednesday,Online,Rainy,11,3.45,Yes,4.26,Negative
b9bccd50,Electronics,2638.12,404.0,253.0,Fall,No,Sunday,Other,Cloudy,26,3.38,No,0.98,Positive
a4d0e9a9,Furniture,2294.78,279.0,64.0,Spring,No,Thursday,In-Store,Rainy,16,3.91,No,4.82,Negative
8c08ed70,Electronics,3895.96,436.0,107.0,Winter,No,Monday,Online,Rainy,11,2.44,Yes,3.68,Negative
4a3d8484,Furniture,3257.33,147.0,221.0,Fall,Yes,Tuesday,In-Store,Cloudy,28,1.74,Yes,1.02,Negative
07f97288,Groceries,4708.73,385.0,90.0,Summer,Yes,Wednesday,In-Store,Rainy,22,3.06,Yes,3.1,Negative
026038d8,Furniture,2111.72,80.0,93.0,Summer,Yes,Thursday,Online,Cloudy,27,2.84,No,3.07,Positive
5e501a1d,Furniture,49719.3,435.0,276.0,Winter,Yes,Tuesday,Other,Snowy,16,4.64,Yes,1.91,Positive
05b1efff,Groceries,298.29,457.0,155.0,Summer,No,Sunday,Other,Cloudy,18,1.22,Yes,0.7,Neutral
ae236614,Clothing,3365.48,114.0,182.0,Winter,Yes,Tuesday,In-Store,Cloudy,30,2.95,Yes,1.56,Neutral
5a08c3a0,Furniture,1828.11,116.0,220.0,Winter,Yes,Saturday,In-Store,Rainy,27,4.0,Yes,2.07,Neutral
8cf9b102,Electronics,1486.22,461.0,205.0,Spring,No,Wednesday,Online,Snowy,12,1.57,No,0.72,Neutral
9faf881b,Clothing,246.37,370.0,162.0,Summer,Yes,Saturday,Online,Snowy,15,1.35,Yes,4.42,Positive
7de40c14,Electronics,1838.82,62.0,197.0,Fall,Yes,Sunday,In-Store,Rainy,15,4.74,Yes,4.7,Neutral
db6e593e,Electronics,3456.1,,137.0,Spring,No,Tuesday,Other,Cloudy,20,1.64,No,1.4,Negative
8b429fac,Electronics,3974.15,,27.0,Summer,Yes,Saturday,Online,Cloudy,16,2.97,Yes,0.99,Neutral
d469b99a,Clothing,4593.53,434.0,,Spring,Yes,Tuesday,In-Store,Cloudy,23,2.52,Yes,3.2,Negative
88901dd6,Clothing,4867.74,100.0,33.0,Summer,Yes,Sunday,In-Store,Sunny,30,3.85,Yes,2.3,Neutral
313cbf9a,Furniture,2236.7,42.0,139.0,Spring,No,Saturday,Online,Snowy,21,4.24,No,1.24,Positive
4f766f89,Furniture,49719.3,289.0,198.0,Spring,No,Friday,Online,Sunny,21,2.98,Yes,1.81,Negative
dfb7f293,Electronics,519.84,16.0,,Spring,Yes,Monday,In-Store,Unknown,24,3.74,No,2.54,Negative
a5593986,Electronics,1323.28,376.0,218.0,Fall,No,Wednesday,In-Store,Snowy,6,1.45,Yes,0.68,Negative
2a9e80e4,Groceries,998.77,6.0,204.0,Fall,No,Saturday,Online,Snowy,2,3.68,No,4.91,Negative
a71f1da1,Clothing,912.41,447.0,168.0,Fall,Yes,Wednesday,Online,Sunny,19,1.14,Yes,4.62,Positive
5bdb9c67,Clothing,763.1,66.0,45.0,Spring,Yes,Monday,In-Store,Sunny,14,2.71,Yes,1.76,Neutral
f176499e,Groceries,2105.53,473.0,167.0,Winter,No,Wednesday,Online,Snowy,22,1.66,Yes,4.17,Negative
89df31b6,Furniture,1813.91,,73.0,Fall,Yes,Tuesday,Other,Snowy,22,3.22,Yes,4.87,Negative
00d6056e,Clothing,604.41,434.0,31.0,Spring,No,Tuesday,Online,Cloudy,14,2.65,No,1.89,Positive
f512729c,Clothing,2746.31,227.0,235.0,Spring,No,Sunday,Other,Unknown,11,2.11,Yes,3.15,Neutral
531c51aa,Electronics,1018.28,123.0,101.0,Spring,Yes,Tuesday,Online,Rainy,21,2.87,Yes,3.4,Positive
3e26d54d,Clothing,49719.3,148.0,142.0,Winter,No,Wednesday,In-Store,Snowy,22,1.13,No,2.06,Negative
21fc5d45,Electronics,2260.54,316.0,289.0,Spring,Yes,Sunday,In-Store,Unknown,20,3.95,Yes,4.03,Neutral
a777b9ef,Groceries,1504.26,142.0,277.0,Fall,Yes,Tuesday,Online,Sunny,7,4.6,Yes,4.93,Negative
b16733ca,Clothing,478.81,172.0,257.0,Winter,Yes,Thursday,Online,Cloudy,22,1.32,Yes,1.57,Positive
be873665,Furniture,4133.19,198.0,169.0,Summer,No,Sunday,In-Store,Rainy,8,2.98,No,4.98,Negative
6573a384,Electronics,3082.66,364.0,,Summer,Yes,Wednesday,In-Store,Rainy,25,3.72,No,3.76,Neutral
79abfd21,Furniture,4218.1,219.0,237.0,Fall,Yes,Friday,Online,Snowy,14,4.74,Yes,2.03,Negative
7cb7c066,Clothing,3442.85,,262.0,Fall,No,Sunday,Online,Snowy,24,4.95,Yes,2.9,Negative
1f9f2064,Clothing,4752.76,459.0,219.0,Spring,No,Friday,In-Store,Snowy,9,3.29,No,3.64,Positive
93cac011,Clothing,2105.72,149.0,,Spring,No,Sunday,In-Store,Sunny,20,2.79,No,0.99,Positive
24d2f2f4,Electronics,2683.17,71.0,51.0,Winter,Yes,Wednesday,Online,Snowy,26,3.8,Yes,4.78,Positive
8044f7ed,Electronics,4793.95,126.0,12.0,Summer,No,Thursday,In-Store,Rainy,22,2.34,No,0.74,Positive
3eaaa0ae,Electronics,1444.55,346.0,,Spring,Yes,Tuesday,In-Store,Snowy,23,1.97,No,1.63,Neutral
44e5a00c,Electronics,535.2,115.0,147.0,Winter,Yes,Sunday,In-Store,Unknown,4,1.23,No,4.35,Negative
8f4e1079,Clothing,3548.92,119.0,85.0,Summer,No,Tuesday,Online,Unknown,20,1.5,No,4.83,Negative
a5d002c9,Clothing,3912.65,,246.0,Winter,Yes,Tuesday,Online,Sunny,10,4.85,Yes,4.27,Positive
fd5f6901,Furniture,2833.98,277.0,73.0,Summer,No,Monday,In-Store,Snowy,1,2.82,No,3.53,Positive
2eaf7877,Electronics,1017.2,316.0,190.0,Fall,No,Monday,Online,Sunny,1,1.07,No,2.5,Neutral
d46cb28a,Electronics,2101.64,149.0,274.0,Fall,No,Monday,In-Store,Cloudy,16,3.54,Yes,3.01,Positive
8ee38156,Electronics,4945.5,146.0,195.0,Summer,No,Monday,In-Store,Snowy,1,4.69,Yes,2.36,Positive
d85fd848,Electronics,1013.79,308.0,130.0,Winter,Yes,Saturday,Other,Rainy,30,1.76,No,1.57,Neutral
38d3c293,Electronics,2360.65,296.0,3.0,Winter,Yes,Tuesday,In-Store,Unknown,8,4.78,Yes,3.9,Negative
67283a9f,Furniture,4305.95,340.0,13.0,Spring,No,Monday,In-Store,Snowy,21,4.07,Yes,3.07,Positive
938a85cb,Electronics,1398.91,224.0,28.0,Winter,No,Thursday,Online,Unknown,12,1.35,No,0.52,Neutral
24e2d43d,Furniture,33.55,32.0,44.0,Fall,Yes,Friday,In-Store,Rainy,18,2.32,No,4.85,Negative
11b84255,Clothing,220.75,,294.0,Spring,Yes,Wednesday,In-Store,Cloudy,12,4.59,No,2.62,Positive
176295ed,Clothing,2409.38,458.0,200.0,Summer,No,Sunday,In-Store,Rainy,24,2.78,Yes,2.01,Neutral
7e49c668,Electronics,4966.35,347.0,192.0,Spring,No,Tuesday,Online,Snowy,13,2.36,No,4.58,Positive
d99ebc64,Electronics,3124.21,250.0,167.0,Fall,Yes,Friday,In-Store,Cloudy,27,2.24,Yes,2.86,Neutral
7f1d69f3,Groceries,3610.07,,227.0,Fall,Yes,Tuesday,Online,Cloudy,22,2.49,Yes,1.39,Negative
5644bd5d,Furniture,49719.3,58.0,255.0,Spring,No,Tuesday,In-Store,Sunny,12,2.72,No,3.92,Neutral
0953397c,Electronics,1067.99,37.0,113.0,Spring,No,Saturday,In-Store,Snowy,15,3.92,Yes,2.53,Neutral
a4ec2175,Furniture,582.89,298.0,297.0,Fall,Yes,Thursday,Online,Unknown,13,1.57,Yes,3.46,Neutral
6c2427a0,Furniture,1529.68,229.0,118.0,Spring,No,Wednesday,Online,Rainy,9,3.23,Yes,2.45,Positive
59853081,Electronics,4367.07,288.0,170.0,Winter,No,Monday,In-Store,Snowy,13,4.64,No,2.38,Negative
9b49f0b4,Clothing,2896.89,,189.0,Spring,No,Friday,Online,Sunny,13,3.43,Yes,1.53,Positive
ae1d8e35,Groceries,3677.8,158.0,274.0,Winter,No,Tuesday,Online,Snowy,24,4.14,No,1.84,Positive
8a9ed670,Clothing,525.52,162.0,121.0,Spring,Yes,Thursday,Online,Rainy,3,2.19,No,4.46,Negative
2526c8d1,Electronics,3871.78,,13.0,Spring,No,Sunday,In-Store,Snowy,19,3.08,No,4.32,Negative
a2169bdc,Electronics,3995.24,,275.0,Summer,Yes,Thursday,Online,Cloudy,8,3.82,Yes,1.7,Neutral
a21a295c,Electronics,1580.63,470.0,23.0,Spring,No,Sunday,In-Store,Cloudy,23,4.52,No,4.11,Negative
a8f844f0,Clothing,2636.05,177.0,123.0,Summer,Yes,Thursday,Online,Sunny,16,1.3,No,3.08,Positive
56378ea5,Groceries,3213.75,280.0,62.0,Winter,Yes,Sunday,In-Store,Sunny,4,4.63,No,1.21,Negative
c542827b,Electronics,1614.66,61.0,100.0,Summer,Yes,Tuesday,In-Store,Snowy,20,1.62,No,1.62,Positive
14d8635e,Furniture,4189.0,165.0,,Fall,Yes,Saturday,Online,Sunny,5,3.14,No,0.86,Positive
674cf22c,Clothing,1317.41,370.0,45.0,Summer,No,Tuesday,In-Store,Cloudy,13,2.02,No,1.23,Negative
d8aa605b,Electronics,532.75,25.0,37.0,Winter,No,Thursday,Online,Cloudy,14,2.24,No,4.74,Positive
cb2b17d8,Furniture,76.68,49.0,84.0,Spring,No,Tuesday,Online,Rainy,26,2.53,No,0.81,Positive
79b818cb,Electronics,1097.6,400.0,,Spring,No,Saturday,In-Store,Cloudy,2,4.03,No,3.75,Neutral
ddc90ff6,Electronics,4782.13,362.0,180.0,Summer,No,Monday,Online,Sunny,28,1.77,No,3.34,Negative
1829878e,Furniture,49719.3,365.0,160.0,Summer,Yes,Friday,Online,Cloudy,26,1.06,Yes,1.79,Positive
5b616daa,Furniture,2260.74,159.0,300.0,Winter,No,Wednesday,Online,Rainy,17,1.51,No,0.57,Neutral
ebd4fd2e,Furniture,780.04,178.0,76.0,Spring,No,Sunday,Online,Unknown,4,4.16,No,0.94,Neutral
2cd309ed,Electronics,1424.81,460.0,,Winter,No,Monday,In-Store,Sunny,25,1.93,No,1.54,Negative
bc2165dc,Electronics,4554.88,393.0,44.0,Winter,Yes,Wednesday,Online,Cloudy,4,3.47,Yes,4.52,Positive
ded6bf4f,Electronics,49719.3,475.0,177.0,Summer,Yes,Monday,Other,Rainy,5,2.79,No,3.74,Positive
721f71d9,Clothing,592.63,91.0,27.0,Summer,Yes,Thursday,Online,Sunny,4,3.5,Yes,2.41,Positive
eeb79104,Furniture,49719.3,438.0,178.0,Fall,Yes,Friday,Other,Rainy,22,1.41,Yes,2.97,Negative
32bdda40,Furniture,4752.45,240.0,77.0,Winter,No,Wednesday,Other,Cloudy,29,1.63,No,2.23,Negative
39211b85,Furniture,2287.22,473.0,137.0,Spring,No,Thursday,Online,Rainy,16,2.94,No,3.65,Neutral
cad1952c,Groceries,2116.79,234.0,37.0,Winter,No,Friday,Online,Snowy,4,3.3,Yes,2.91,Negative
fd082e02,Clothing,3536.79,24.0,171.0,Spring,No,Thursday,Online,Cloudy,27,2.8,Yes,1.9,Neutral
a8518631,Groceries,1824.23,165.0,36.0,Summer,No,Thursday,In-Store,Sunny,9,2.57,Yes,0.58,Negative
2a00f93e,Groceries,805.06,428.0,100.0,Winter,No,Friday,Online,Rainy,8,3.16,No,2.82,Negative
35636eea,Furniture,255.21,187.0,184.0,Summer,No,Wednesday,Other,Cloudy,21,4.71,Yes,0.59,Positive
de5a7c9f,Electronics,2687.76,431.0,109.0,Summer,Yes,Saturday,In-Store,Sunny,24,3.89,Yes,3.99,Negative
462a50cc,Clothing,1644.03,492.0,224.0,Fall,Yes,Wednesday,In-Store,Cloudy,22,2.77,Yes,0.67,Negative
c68df05f,Electronics,1830.35,,105.0,Spring,No,Wednesday,In-Store,Rainy,25,1.51,Yes,2.71,Positive
8ca2d05d,Groceries,1048.81,428.0,1500.0,Summer,Yes,Wednesday,Online,Rainy,10,3.77,No,4.49,Negative
c9edfd2a,Electronics,1651.77,342.0,109.0,Winter,No,Thursday,Online,Rainy,10,1.32,No,1.66,Neutral
528c7c9f,Electronics,3670.68,,117.0,Fall,No,Friday,Online,Unknown,17,3.08,Yes,4.49,Neutral
7e18b260,Furniture,2278.65,215.0,,Summer,No,Monday,In-Store,Rainy,27,2.73,Yes,0.82,Neutral
920f1995,Groceries,2938.4,39.0,134.0,Winter,No,Friday,Online,Sunny,9,4.89,No,4.42,Positive
396b7ab7,Clothing,3453.39,412.0,137.0,Summer,Yes,Tuesday,Online,Cloudy,16,1.77,No,4.5,Negative
a407dabc,Furniture,3709.78,183.0,53.0,Winter,No,Sunday,In-Store,Rainy,15,3.74,No,1.16,Positive
fde19f26,Furniture,1479.27,349.0,51.0,Fall,Yes,Friday,Other,Snowy,20,1.9,Yes,3.17,Positive
67216ee6,Groceries,2536.64,197.0,214.0,Fall,Yes,Friday,Online,Sunny,24,1.56,Yes,1.12,Neutral
af0e5c5f,Furniture,3118.51,,36.0,Fall,No,Saturday,Online,Unknown,4,4.49,Yes,4.77,Negative
bf5ed569,Clothing,2252.16,,,Summer,Yes,Thursday,Online,Snowy,11,1.73,Yes,1.9,Neutral
33ca8cbd,Groceries,2653.64,62.0,173.0,Spring,Yes,Thursday,Online,Cloudy,8,4.82,No,0.51,Positive
e9849ba4,Electronics,2986.44,78.0,238.0,Summer,Yes,Monday,Online,Cloudy,30,4.37,No,2.16,Negative
5ddbaa8a,Clothing,745.1,262.0,1500.0,Winter,No,Monday,Online,Snowy,3,4.04,No,4.51,Negative
897930ba,Furniture,779.09,496.0,134.0,Fall,Yes,Saturday,In-Store,Sunny,15,1.68,No,3.03,Neutral
79113605,Clothing,807.5,46.0,287.0,Spring,Yes,Thursday,In-Store,Rainy,16,3.31,No,1.33,Neutral
75a5002c,Furniture,1983.74,355.0,223.0,Spring,Yes,Thursday,Other,Sunny,11,3.62,No,2.77,Negative
924035f7,Furniture,4919.35,124.0,282.0,Summer,No,Sunday,In-Store,Sunny,5,3.41,No,1.64,Positive
2667e512,Furniture,790.72,26.0,47.0,Spring,Yes,Tuesday,In-Store,Cloudy,29,4.6,No,4.92,Negative
e2eee69a,Furniture,179.91,73.0,184.0,Fall,Yes,Thursday,Online,Sunny,3,2.98,Yes,2.4,Neutral
